solution_id;DESIGNATION;source_id;random_index;ref_epoch;ra;ra_error;dec;dec_error;parallax;parallax_error;parallax_over_error;pm;pmra;pmra_error;pmdec;pmdec_error;ra_dec_corr;ra_parallax_corr;ra_pmra_corr;ra_pmdec_corr;dec_parallax_corr;dec_pmra_corr;dec_pmdec_corr;parallax_pmra_corr;parallax_pmdec_corr;pmra_pmdec_corr;astrometric_n_obs_al;astrometric_n_obs_ac;astrometric_n_good_obs_al;astrometric_n_bad_obs_al;astrometric_gof_al;astrometric_chi2_al;astrometric_excess_noise;astrometric_excess_noise_sig;astrometric_params_solved;astrometric_primary_flag;nu_eff_used_in_astrometry;pseudocolour;pseudocolour_error;ra_pseudocolour_corr;dec_pseudocolour_corr;parallax_pseudocolour_corr;pmra_pseudocolour_corr;pmdec_pseudocolour_corr;astrometric_matched_transits;visibility_periods_used;astrometric_sigma5d_max;matched_transits;new_matched_transits;matched_transits_removed;ipd_gof_harmonic_amplitude;ipd_gof_harmonic_phase;ipd_frac_multi_peak;ipd_frac_odd_win;ruwe;scan_direction_strength_k1;scan_direction_strength_k2;scan_direction_strength_k3;scan_direction_strength_k4;scan_direction_mean_k1;scan_direction_mean_k2;scan_direction_mean_k3;scan_direction_mean_k4;duplicated_source;phot_g_n_obs;phot_g_mean_flux;phot_g_mean_flux_error;phot_g_mean_flux_over_error;phot_g_mean_mag;phot_bp_n_obs;phot_bp_mean_flux;phot_bp_mean_flux_error;phot_bp_mean_flux_over_error;phot_bp_mean_mag;phot_rp_n_obs;phot_rp_mean_flux;phot_rp_mean_flux_error;phot_rp_mean_flux_over_error;phot_rp_mean_mag;phot_bp_rp_excess_factor;phot_bp_n_contaminated_transits;phot_bp_n_blended_transits;phot_rp_n_contaminated_transits;phot_rp_n_blended_transits;phot_proc_mode;bp_rp;bp_g;g_rp;radial_velocity;radial_velocity_error;rv_method_used;rv_nb_transits;rv_nb_deblended_transits;rv_visibility_periods_used;rv_expected_sig_to_noise;rv_renormalised_gof;rv_chisq_pvalue;rv_time_duration;rv_amplitude_robust;rv_template_teff;rv_template_logg;rv_template_fe_h;rv_atm_param_origin;vbroad;vbroad_error;vbroad_nb_transits;grvs_mag;grvs_mag_error;grvs_mag_nb_transits;rvs_spec_sig_to_noise;phot_variable_flag;l;b;ecl_lon;ecl_lat;in_qso_candidates;in_galaxy_candidates;non_single_star;has_xp_continuous;has_xp_sampled;has_rvs;has_epoch_photometry;has_epoch_rv;has_mcmc_gspphot;has_mcmc_msc;in_andromeda_survey;classprob_dsc_combmod_quasar;classprob_dsc_combmod_galaxy;classprob_dsc_combmod_star;teff_gspphot;teff_gspphot_lower;teff_gspphot_upper;logg_gspphot;logg_gspphot_lower;logg_gspphot_upper;mh_gspphot;mh_gspphot_lower;mh_gspphot_upper;distance_gspphot;distance_gspphot_lower;distance_gspphot_upper;azero_gspphot;azero_gspphot_lower;azero_gspphot_upper;ag_gspphot;ag_gspphot_lower;ag_gspphot_upper;ebpminrp_gspphot;ebpminrp_gspphot_lower;ebpminrp_gspphot_upper;libname_gspphot;probs 
16361480689213767688;Gaia DR3 419066903603841715230;41906690360384171528;11579846958;2016.0000008;301.2293918;0.0249824;-11.1868508;0.0170924;2.1734518;0.0300164;72.4091574;8.7237814;1.1185898;0.0319964;-8.6517698;0.0193754;0.0943894;0.0979964;-0.1291454;-0.1916664;0.2415234;-0.2503274;0.3682944;-0.4637964;0.0327594;0.1110034;2812;02;2782;32;-0.2251734;271.9462284;0.0000004;0.0000004;312;False5;1.4391774;nan4;nan4;nan4;nan4;nan4;nan4;nan4;332;172;0.0460544;482;82;02;0.0311094;71.4899374;02;02;0.9891624;0.0348324;0.4804514;0.1316874;0.2864114;-52.6997684;-10.0261394;-43.8014764;33.4027794;False5;3522;22770.3552898;10.2634894;2218.5783694;14.7939424;442;9341.0770738;16.7472884;557.7665414;15.4125504;442;19631.1752948;50.9436994;385.3504034;14.0155304;1.2723674;02;72;02;62;02;1.3970204;0.6186084;0.7784134;-12.2829854;4.9968934;22;222;32;142;5.2739344;nan4;nan4;938.1290894;nan4;4250.0000004;2.5000004;-0.7500004;1112;nan4;nan4;02;13.6974264;0.0912644;212;nan4;VARIABLE13;30.9822558;-21.3224468;300.9902638;8.9559878;False5;False5;02;True5;True5;False5;True5;False5;False5;True5;False5;0.0000004;0.0000004;0.9994884;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;1; 0.700
16361480689213767688;Gaia DR3 419065790348314496030;41906579034831449608;953486718;2016.0000008;301.0143468;0.0946174;-11.4192038;0.0587984;2.2362058;0.1088084;20.5517714;8.2028254;0.8892908;0.0986254;-8.1544778;0.0723004;0.0541124;0.4478804;-0.0307394;-0.3628044;-0.1507474;-0.1981784;0.3323474;-0.1697384;-0.4208194;0.1570804;3232;02;3232;02;1.6908764;379.8200684;0.1806614;0.7201124;312;False5;1.2705454;nan4;nan4;nan4;nan4;nan4;nan4;nan4;372;172;0.1413914;502;122;02;0.0153334;56.2719084;02;02;1.0667204;0.1936214;0.4830614;0.2281334;0.3104264;-57.5114974;-12.9531994;-47.5266044;36.3543554;False5;3642;2203.2013198;1.9384494;1136.5794684;17.3297314;402;428.5581038;7.6737724;55.8471224;18.7585184;412;2751.2495888;10.9857664;250.4376534;16.1490714;1.4432674;02;22;02;32;02;2.6094474;1.4287874;1.1806604;nan4;nan4;02;02;02;02;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;02;nan4;nan4;02;nan4;nan4;02;nan4;NOT_AVAILABLE13;30.6607908;-21.2290528;300.7325798;8.7725998;False5;False5;02;True5;False5;False5;False5;False5;True5;True5;False5;0.0000004;0.0000004;0.9976674;3540.3176274;3528.6948244;3549.5869144;4.4797004;4.4245004;4.5615004;-0.4267004;-0.4792004;-0.3409004;398.0267034;378.4714974;432.4226074;1.1246004;1.1000004;1.1477004;0.7399004;0.7235004;0.7553004;0.4551004;0.4454004;0.4640004;MARCS1; 1.000
16361480689213767688;Gaia DR3 419072325570577024030;41907232557057702408;3231249388;2016.0000008;300.8014328;0.0511344;-11.1955018;0.0341494;2.2416508;0.0606934;36.9344984;7.2850154;1.3120608;0.0522154;-7.1658878;0.0372344;0.0050644;0.2529544;-0.0389784;-0.2306154;-0.3180114;-0.0338304;0.4459494;-0.2600304;-0.3453834;0.2244614;2952;2862;2922;32;45.9987684;5198.6186524;0.4086504;200.5403144;312;True5;1.5485124;nan4;nan4;nan4;nan4;nan4;nan4;nan4;342;162;0.0761834;472;92;02;0.0445744;79.1982804;02;02;3.4408984;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;False5;3342;194985.7369058;61.6128694;3164.6916504;12.4623594;422;103153.8958528;100.2973864;1028.4803474;12.8048284;422;131981.7577098;97.1990514;1357.8502204;11.9466104;1.2059124;02;02;02;02;02;0.8582174;0.3424684;0.5157494;-14.1071234;3.1540404;12;212;42;142;24.4586984;16.2581504;0.0000004;965.6201784;42.1129764;5500.0000004;3.5000004;-1.5000004;1112;32.2726294;38.8143694;72;11.7163934;0.0164804;172;nan4;NOT_AVAILABLE13;30.7839668;-20.9454618;300.5726498;9.0346438;False5;False5;12;True5;True5;False5;False5;False5;True5;True5;False5;0.0000004;0.0000004;0.9999784;6268.0024414;6251.6103524;6284.0717774;3.9483004;3.9203004;3.9736004;-0.7465004;-0.7585004;-0.7343004;600.5349124;580.6721194;622.8312994;0.4862004;0.4780004;0.4943004;0.4129004;0.4058004;0.4200004;0.2244004;0.2205004;0.2283004;PHOENIX1; 0.800
16361480689213767688;Gaia DR3 419073212051826777630;41907321205182677768;10651664678;2016.0000008;301.0069768;0.0565374;-11.0372208;0.0351814;2.3276298;0.0711924;32.6949624;8.3203484;1.4471858;0.0687264;-8.1935248;0.0374014;0.0314224;-0.1573104;-0.0150094;-0.2256704;0.1851894;-0.3234224;0.2644064;-0.5303284;-0.1862154;0.1256114;2802;02;2782;22;-0.4618384;272.8462524;0.0000004;0.0000004;312;False5;1.3505594;nan4;nan4;nan4;nan4;nan4;nan4;nan4;342;172;0.1004974;472;122;02;0.0173994;74.8106004;02;02;0.9790884;0.1263704;0.5036384;0.1156384;0.2842724;-176.3125614;-7.3132514;-25.9479274;31.5275714;False5;3282;5242.8965128;5.3586234;978.4037484;16.3884394;402;1575.6787778;11.8496634;132.9724584;17.3448734;412;5435.4756968;15.5672314;349.1613774;15.4098014;1.3372674;02;12;02;22;02;1.9350724;0.9564344;0.9786384;nan4;nan4;02;02;02;02;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;02;nan4;nan4;02;nan4;nan4;02;nan4;NOT_AVAILABLE13;31.0288928;-21.0614308;300.8056478;9.1477708;False5;False5;02;True5;False5;False5;False5;False5;True5;True5;False5;0.0000004;0.0000004;0.9986134;4174.8256844;4162.5844734;4186.2573244;4.6453004;4.6382004;4.6509004;0.3251004;0.2863004;0.3577004;461.7366944;457.8775944;465.7231144;0.9155004;0.8970004;0.9326004;0.6536004;0.6401004;0.6659004;0.3575004;0.3503004;0.3640004;MARCS1; 1.000
16361480689213767688;Gaia DR3 419077420689941888030;41907742068994188808;17355294428;2016.0000008;301.6780118;0.0818114;-10.8650948;0.0613794;2.0726908;0.1025404;20.2135054;8.0253054;1.6917978;0.0955084;-7.8449568;0.0726294;0.2165144;0.2573784;-0.1734024;-0.2423114;-0.2528404;-0.0437274;0.2273324;-0.3912664;-0.3819434;0.3977204;3132;02;3132;02;0.0681564;323.7394714;0.0000004;0.0000004;312;False5;1.2963764;nan4;nan4;nan4;nan4;nan4;nan4;nan4;362;172;0.1484834;472;92;02;0.0262484;64.6671604;02;02;1.0016644;0.2442454;0.4483134;0.3722734;0.3783034;-94.9170004;-18.2209194;-44.6629144;36.7343144;False5;3682;2052.4830508;2.1320564;962.6780404;17.4066684;442;462.6490388;7.8082594;59.2512364;18.6754134;412;2388.7700168;9.2585554;258.0067754;16.3024604;1.3892534;02;372;02;342;02;2.3729534;1.2687454;1.1042084;nan4;nan4;02;02;02;02;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;02;nan4;nan4;02;nan4;nan4;02;nan4;NOT_AVAILABLE13;31.4955118;-21.5855718;301.4946988;9.1780018;False5;False5;02;True5;False5;False5;False5;False5;False5;True5;False5;0.0000004;0.0000004;0.9986134;3691.0598144;3682.4902344;3702.2539064;4.7553004;4.7387004;4.7698004;-0.1525004;-0.1955004;-0.0896004;388.3066104;377.8568124;402.1376044;0.9701004;0.9463004;0.9937004;0.6547004;0.6384004;0.6708004;0.3863004;0.3772004;0.3952004;MARCS1; 1.000
16361480689213767688;Gaia DR3 419079774761789708830;41907977476178970888;15723785288;2016.0000008;301.7133798;0.0709924;-10.8373228;0.0476614;2.3650798;0.0831444;28.4455034;8.4050714;1.5107238;0.0762654;-8.2681898;0.0593504;0.0112764;0.4294164;0.0444344;-0.3386494;-0.2844264;-0.1616684;0.3763414;-0.0950824;-0.3941354;0.1967064;3252;02;3252;02;-2.0781614;282.8609624;0.0000004;0.0000004;312;False5;1.3179384;nan4;nan4;nan4;nan4;nan4;nan4;nan4;372;172;0.1092754;482;82;02;0.0165284;69.4938054;12;02;0.9179764;0.2240624;0.4687504;0.3565754;0.3253584;-92.5590674;-15.7089134;-48.6912804;37.8308224;False5;3902;3098.3585748;3.5700484;867.8757934;16.9595384;462;788.2522438;9.7148084;81.1392444;18.0968804;472;3433.8296298;12.4655454;275.4656684;15.9084484;1.3626834;02;22;02;12;02;2.1884324;1.1373424;1.0510894;nan4;nan4;02;02;02;02;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;02;nan4;nan4;02;nan4;nan4;02;nan4;VARIABLE13;31.5383908;-21.6052788;301.5350448;9.1977898;False5;False5;02;True5;False5;False5;True5;False5;False5;True5;False5;0.0000004;0.0000004;0.9990194;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;1; 1.000
16361480689213767688;Gaia DR3 419073191435986444830;41907319143598644488;7374134838;2016.0000008;300.9403408;0.0176924;-11.0453228;0.0116314;2.2621338;0.0206384;109.6127404;8.2381044;1.5698888;0.0207644;-8.0871388;0.0127304;0.0839024;-0.2168534;0.0242304;-0.2057224;0.0816874;-0.2376664;0.3160604;-0.4101514;-0.0583494;0.1178354;2892;02;2892;02;-1.3843264;253.5719914;0.0000004;0.0000004;312;False5;1.4911354;nan4;nan4;nan4;nan4;nan4;nan4;nan4;332;172;0.0297124;452;72;02;0.0362944;77.3693084;02;02;0.9413304;0.1354514;0.4805144;0.1647014;0.3136704;-158.4113924;-13.0556664;-31.4009464;37.0003704;False5;3292;50433.6141848;38.3501094;1315.0839844;13.9305674;412;23601.6079868;56.0872574;420.8016054;14.4061884;392;38388.7379738;94.2791984;407.1814274;13.2873864;1.2291474;02;22;02;12;02;1.1188024;0.4756214;0.6431814;-7.4359574;4.8120204;22;192;12;132;7.9812944;nan4;nan4;938.1286624;nan4;4750.0000004;3.0000004;-1.0000004;1112;nan4;nan4;02;12.9077024;0.0415744;182;nan4;NOT_AVAILABLE13;30.9914058;-21.0055838;300.7391408;9.1534068;False5;False5;02;True5;True5;False5;False5;False5;True5;True5;False5;0.0000004;0.0000004;0.9999324;5106.1030274;5083.0688484;5127.6684574;4.4272004;4.4191004;4.4341004;-0.7177004;-0.7461004;-0.6924004;435.1788944;431.0589904;438.9129034;0.3147004;0.2961004;0.3324004;0.2532004;0.2381004;0.2676004;0.1366004;0.1284004;0.1444004;MARCS1; 1.000
16361480689213767688;Gaia DR3 419073882066736896030;41907388206673689608;10012031008;2016.0000008;300.9618378;0.0220154;-10.8858658;0.0148174;2.2768648;0.0258814;87.9741214;8.0986034;1.4790998;0.0285374;-7.9623908;0.0160484;0.1675984;-0.0953974;-0.0957644;-0.1977744;0.0895914;-0.2763464;0.2844564;-0.4305904;-0.1125464;0.1313934;2822;02;2802;22;-0.3576424;270.5558474;0.0000004;0.0000004;312;False5;1.4647294;nan4;nan4;nan4;nan4;nan4;nan4;nan4;332;152;0.0408084;462;72;02;0.0893764;79.5890884;02;02;0.9835834;0.0877084;0.5052834;0.1602754;0.2681284;-147.8715974;-13.7786344;-33.0797354;36.9103974;False5;3392;29869.4804538;33.8294914;882.9420784;14.4992984;422;13164.7528468;49.7021374;264.8729864;15.0400104;412;24046.6473498;63.3615614;379.5147714;13.7952594;1.2458004;02;12;02;02;02;1.2447514;0.5407124;0.7040394;-20.2546374;6.5091124;22;192;32;122;5.8750664;nan4;nan4;965.6198734;nan4;4500.0000004;3.0000004;-0.7500004;1112;nan4;nan4;02;13.4434874;0.0767144;172;nan4;VARIABLE13;31.1557078;-20.9572328;300.7935398;9.3050268;False5;False5;02;True5;True5;False5;True5;False5;True5;True5;False5;0.0000004;0.0000004;0.9999114;4926.0107424;4911.5639654;4943.7446294;4.5158004;4.5103004;4.5215004;-0.3926004;-0.4127004;-0.3722004;439.2684024;435.7304084;443.1430974;0.3892004;0.3761004;0.4049004;0.3073004;0.2968004;0.3199004;0.1643004;0.1587004;0.1711004;MARCS1; 1.000
16361480689213767688;Gaia DR3 419084193424176230430;41908419342417623048;887665608;2016.0000008;301.2549008;0.0967364;-10.6712508;0.0688094;2.4213098;0.1097984;22.0524754;8.1572354;1.7547488;0.1104974;-7.9662638;0.0784754;0.3261454;0.2858444;-0.2428894;-0.2481034;-0.0241754;-0.1955024;0.1602594;-0.3733444;-0.2832314;0.3132634;3342;02;3332;12;-1.0572104;315.4928594;0.0000004;0.0000004;312;False5;1.2781934;nan4;nan4;nan4;nan4;nan4;nan4;nan4;382;182;0.1669444;482;102;02;0.0134434;55.4100574;02;02;0.9580064;0.1707674;0.4710784;0.2636744;0.3255414;-107.3323594;-17.4086154;-46.1539504;35.2930374;False5;3812;1568.9260318;1.7065984;919.3294684;17.6983604;442;328.6078958;7.5491324;43.5292284;19.0468464;452;1903.7320608;7.8163464;243.5578004;16.5488824;1.4228464;02;22;02;32;02;2.4979654;1.3484864;1.1494794;nan4;nan4;02;02;02;02;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;02;nan4;nan4;02;nan4;nan4;02;nan4;NOT_AVAILABLE13;31.4947718;-21.1269338;301.1242438;9.4549668;False5;False5;02;False5;False5;False5;False5;False5;True5;True5;False5;0.0000004;0.0000004;0.9994884;3493.9089364;3479.3427734;3519.3427734;4.4680004;4.4223004;4.5945004;-0.8295004;-0.8904004;-0.6823004;375.0539864;356.0718994;388.4389954;0.9613004;0.9292004;0.9910004;0.6369004;0.6153004;0.6568004;0.3852004;0.3725004;0.3969004;MARCS1; 1.000
16361480689213767688;Gaia DR3 419086364959660646430;41908636495966064648;9941344958;2016.0000008;301.4514938;0.1123394;-10.6119168;0.0654234;2.2563568;0.1291904;17.4653534;8.7231384;1.3542578;0.1148614;-8.6173738;0.0841514;-0.0396564;0.4756964;0.0339844;-0.4441604;-0.1835194;-0.2366794;0.3664044;-0.1983474;-0.4722004;0.1217144;3002;02;2992;12;-0.5478454;294.2786564;0.0000004;0.0000004;312;False5;1.2712014;nan4;nan4;nan4;nan4;nan4;nan4;nan4;342;172;0.1639564;462;82;02;0.0262584;74.2087174;02;02;0.9763684;0.1507724;0.5061394;0.2662574;0.2564944;-91.4579774;-11.6238474;-50.0383834;36.7952044;False5;3662;1843.7542258;1.8832134;979.0472414;17.5231094;402;366.4406648;8.3059844;44.1176724;18.9285344;362;2269.5745028;10.0911444;224.9075624;16.3580344;1.4297004;02;12;02;12;02;2.5704994;1.4054244;1.1650754;nan4;nan4;02;02;02;02;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;02;nan4;nan4;02;nan4;nan4;02;nan4;NOT_AVAILABLE13;31.6404148;-21.2766478;301.3283838;9.4724388;False5;False5;02;True5;False5;False5;False5;False5;True5;True5;False5;0.0000004;0.0000004;0.9991464;3491.7421884;3473.3312994;3508.2165534;4.4977004;4.4229004;4.5594004;-0.5780004;-0.6990004;-0.5003004;374.9754034;361.6564034;386.7481084;1.0512004;1.0229004;1.0820004;0.6900004;0.6713004;0.7107004;0.4254004;0.4142004;0.4375004;MARCS1; 0.900
16361480689213767688;Gaia DR3 419086863175851571230;41908686317585157128;3874256108;2016.0000008;301.3943798;0.0554764;-10.5001238;0.0320904;2.1307718;0.0626914;33.9885944;8.0859234;1.7334758;0.0572894;-7.8979258;0.0401484;-0.0823394;0.4418094;0.0559664;-0.4969534;-0.1756434;-0.3110174;0.3395504;-0.2299964;-0.4941604;0.0659754;3112;02;3112;02;0.2349394;323.8649294;0.0000004;0.0000004;312;False5;1.3583214;nan4;nan4;nan4;nan4;nan4;nan4;nan4;352;172;0.0810974;472;92;02;0.0585264;73.2588274;02;02;1.0084194;0.1749144;0.4930784;0.2801244;0.3018104;-85.1728824;-11.1583854;-46.0238154;37.3513574;False5;3632;5902.5771008;6.1333214;962.3786014;16.2597624;422;1822.2423488;16.6240924;109.6145484;17.1870274;432;5976.1673098;15.3570114;389.1491094;15.3068394;1.3211874;02;22;02;22;02;1.8801884;0.9272654;0.9529234;nan4;nan4;02;02;02;02;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;02;nan4;nan4;02;nan4;nan4;02;nan4;NOT_AVAILABLE13;31.7233508;-21.1782928;301.2965608;9.5935398;False5;False5;02;True5;False5;False5;False5;False5;True5;True5;False5;0.0000004;0.0000004;0.9986134;4258.4541024;4247.6669924;4268.6142584;4.4631004;4.3888004;4.5239004;0.0672004;0.0272004;0.1148004;591.0753784;541.7918704;663.8972784;0.8760004;0.8533004;0.8965004;0.6309004;0.6140004;0.6460004;0.3402004;0.3314004;0.3480004;PHOENIX1; 1.000
16361480689213767688;Gaia DR3 419084241527813209630;41908424152781320968;7895798348;2016.0000008;301.2417408;0.0390374;-10.6303068;0.0268574;2.3358848;0.0455654;51.2651024;7.9671364;1.5877048;0.0449464;-7.8073338;0.0310494;0.0958574;0.1993094;-0.0322054;-0.2400844;-0.2159414;-0.1298254;0.3059384;-0.2803054;-0.3035704;0.1746164;3322;02;3302;22;-0.3917144;325.6997074;0.0000004;0.0000004;312;False5;1.3727094;nan4;nan4;nan4;nan4;nan4;nan4;nan4;382;182;0.0641584;472;92;02;0.0143224;176.9960334;12;02;0.9836554;0.2173794;0.4607094;0.3251504;0.3363094;-115.6723254;-11.3307914;-44.7767984;33.8011134;False5;3692;7406.4778598;11.8689064;624.0236214;16.0133384;442;2391.4078218;16.9782604;140.8511664;16.8919094;412;7297.7263318;30.7859504;237.0473024;15.0899274;1.3081974;02;12;02;02;02;1.8019824;0.8785714;0.9234114;nan4;nan4;02;02;02;02;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;02;nan4;nan4;02;nan4;nan4;02;nan4;NOT_AVAILABLE13;31.5286178;-21.0978348;301.1201058;9.4977108;False5;False5;02;True5;False5;False5;False5;False5;False5;True5;False5;0.0000004;0.0000004;0.9997124;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;1; 1.000
